3.1917, 3.3761, 1.6185, 2.6226, "2016-07-18 ", 0.0072
3.0523, 3.3177, 1.6215, 2.318, "2016-07-19 ", 0.0062
3.4975, 3.3251, 1.6088, 2.4284, "2016-07-20 ", 0
3.543, 3.3926, 1.5569, 2.1145, "2016-07-21 ", 0.0553
3.0232, 3.4852, 1.5587, 2.2745, "2016-07-22 ", 0.0582
2.744, 3.4822, 1.5445, 1.3263, "2016-07-23 ", 0.0625
2.7597, 3.268, 1.4578, 0.4527, "2016-07-24 ", 0.0501
3.382, 4.3855, 1.4691, 2.3007, "2016-07-25 ", 0.069
2.8386, 4.4568, 1.4697, 2.2236, "2016-07-26 ", 0.0771
2.7324, 3.401, 1.4631, 2.1434, "2016-07-27 ", 0.076
3.1962, 3.5466, 1.5466, 2.105, "2016-07-28 ", 0.0744
2.7828, 3.3874, 1.4785, 1.7088, "2016-07-29 ", 0.0632
2.6032, 3.3544, 1.453, 1.1718, "2016-07-30 ", 0.0613
2.3047, 3.3117, 1.3945, 0.7671, "2016-07-31 ", 0.0527
3.4831, 3.1604, 1.4916, 1.9441, "2016-08-01 ", 0.0772
3.4793, 3.0486, 1.5688, 2.0388, "2016-08-02 ", 0.0708
3.316, 3.0634, 1.4395, 1.6666, "2016-08-03 ", 0.0799
3.3219, 3.1438, 1.5003, 1.7516, "2016-08-04 ", 0.116
2.6143, 3.2332, 1.4254, 1.7489, "2016-08-05 ", 0.0769
2.5267, 3.2107, 1.3918, 1.1943, "2016-08-06 ", 0.0667
2.3505, 3.229, 1.3582, 0.4772, "2016-08-07 ", 0.059
3.0018, 3.1584, 1.496, 2.2915, "2016-08-08 ", 0.0785
3.2675, 3.0898, 1.4712, 1.9877, "2016-08-09 ", 0.085
3.6026, 3.1795, 1.4494, 2.1819, "2016-08-10 ", 0.0974
3.051, 3.2391, 1.434, 2.0094, "2016-08-11 ", 0.0858
3.3995, 4.8055, 1.446, 1.7958, "2016-08-12 ", 0.0901
2.5964, 4.7936, 1.393, 1.3095, "2016-08-13 ", 0.0546
2.5436, 3.2394, 1.3824, 1.433, "2016-08-14 ", 0.0597
3.1936, 3.2718, 1.3848, 2.0578, "2016-08-15 ", 0.0793
3.3336, 3.4813, 1.3687, 1.88, "2016-08-16 ", 0.085
3.3591, 3.6134, 1.3715, 1.9162, "2016-08-17 ", 0.0749
3.0883, 3.4654, 1.3988, 2.7738, "2016-08-18 ", 0.0821
3.1591, 3.5159, 1.3796, 1.6641, "2016-08-19 ", 0.0776
2.7638, 3.2703, 1.3672, 0.6907, "2016-08-20 ", 0.0585
2.722, 3.204, 1.3977, 0.9768, "2016-08-21 ", 0.0592
3.1251, 3.3014, 1.3815, 2.4332, "2016-08-22 ", 0.0868
3.3282, 3.3224, 1.4, 2.2893, "2016-08-23 ", 0.0761
4.264, 3.3317, 1.5169, 2.7901, "2016-08-24 ", 0.0765
3.3028, 3.2598, 1.4909, 2.2869, "2016-08-25 ", 0.0679
3.5268, 3.2785, 1.3971, 3.3655, "2016-08-26 ", 0.0756
2.9176, 3.381, 1.3768, 3.0135, "2016-08-27 ", 0.0547
2.7851, 3.406, 1.3621, 1.8428, "2016-08-28 ", 0.051
3.7545, 3.7295, 1.4504, 3.055, "2016-08-29 ", 0.0742
2.9636, 3.7745, 1.4148, 2.8289, "2016-08-30 ", 0.0809
3.5856, 3.8867, 1.3996, 2.3662, "2016-08-31 ", 0.0841
3.7753, 3.7322, 1.432, 2.5, "2016-09-01 ", 0.0901
3.4322, 3.6507, 1.4224, 2.1951, "2016-09-02 ", 0.0889
2.5867, 3.3756, 1.3884, 0.5437, "2016-09-03 ", 0.0551
2.5706, 3.3513, 1.3885, 0.4845, "2016-09-04 ", 0.0524
2.5068, 3.5347, 1.386, 0.6537, "2016-09-05 ", 0.0504
4.5895, 3.4393, 1.4793, 2.7751, "2016-09-06 ", 0.1206
5.0598, 3.5607, 1.581, 2.9854, "2016-09-07 ", 0.136
5.3661, 2.9485, 1.5719, 2.8095, "2016-09-08 ", 0.1422
4.9726, 3.338, 1.4883, 2.6299, "2016-09-09 ", 0.1448
4.2507, 2.8118, 1.452, 1.3817, "2016-09-10 ", 0.0943
4.0902, 2.6605, 1.4713, 1.8214, "2016-09-11 ", 0.118
6.1059, 3.1241, 2.1677, 2.8755, "2016-09-12 ", 0.1351
6.2572, 3.1122, 2.348, 3.2254, "2016-09-13 ", 0.1368
6.2116, 3.0283, 2.4407, 2.8915, "2016-09-14 ", 0.1487
5.7828, 2.9026, 2.3936, 2.889, "2016-09-15 ", 0.1491
5.0283, 2.8347, 2.2165, 3.0676, "2016-09-16 ", 0.1053
3.783, 1.9582, 2.1455, 2.2063, "2016-09-17 ", 0.0889
3.588, 2.0178, 2.9014, 1.7145, "2016-09-18 ", 0.0986
6.5342, 2.9673, 2.1447, 3.2743, "2016-09-19 ", 0.1298
7.0665, 2.8566, 2.5612, 3.2814, "2016-09-20 ", 0.1537
6.8974, 2.9031, 2.7692, 3.2642, "2016-09-21 ", 0.1688
6.5879, 2.885, 2.1453, 3.0557, "2016-09-22 ", 0.1355
5.5731, 2.8549, 2.1478, 3.0124, "2016-09-23 ", 0.1457
4.3531, 2.1677, 2.0288, 2.3291, "2016-09-24 ", 0.1222
5.2362, 1.9976, 2.1915, 2.3953, "2016-09-25 ", 0.1128
7.4138, 2.7078, 1.927, 3.1063, "2016-09-26 ", 0.163
6.9168, 2.8583, 2.0105, 3.2327, "2016-09-27 ", 0.1798
7.2518, 2.8435, 1.7899, 3.2795, "2016-09-28 ", 0.2144
6.7083, 2.7391, 2.1417, 3.2406, "2016-09-29 ", 0.1736
5.8921, 2.7174, 2.7551, 3.269, "2016-09-30 ", 0.1463
5.0282, 1.86, 2.3763, 2.1782, "2016-10-01 ", 0.1113
4.7413, 1.7758, 2.6102, 2.2895, "2016-10-02 ", 0.1088
7.3876, 2.5829, 2.4261, 3.3051, "2016-10-03 ", 0.1776
7.4162, 2.7098, 2.4659, 3.4954, "2016-10-04 ", 0.1745
7.3632, 2.7282, 2.8587, 3.5859, "2016-10-05 ", 0.2132
6.4867, 2.8278, 2.5466, 3.1791, "2016-10-06 ", 0.1584
5.6188, 2.7451, 2.5864, 3.2686, "2016-10-07 ", 0.158
4.8059, 1.758, 1.4602, 2.9013, "2016-10-08 ", 0.1285
5.4646, 1.7715, 1.6832, 2.6841, "2016-10-09 ", 0.1194
5.9852, 2.6658, 2.7743, 3.5156, "2016-10-10 ", 0.1738
7.2395, 2.6856, 2.9706, 3.3486, "2016-10-11 ", 0.2224
7.1821, 2.6312, 2.4614, 3.4045, "2016-10-12 ", 0.2776
7.6049, 2.6147, 2.4992, 3.8005, "2016-10-13 ", 0.2319
6.6349, 2.6639, 2.6588, 3.2787, "2016-10-14 ", 0.2064
5.2986, 1.849, 2.2558, 2.5245, "2016-10-15 ", 0.1595
6.0907, 1.7958, 2.6544, 2.9037, "2016-10-16 ", 0.1346
7.4181, 2.6573, 2.6951, 3.491, "2016-10-17 ", 0.1947
7.8006, 2.8505, 2.9073, 3.6851, "2016-10-18 ", 0.2174
8.5306, 2.9951, 2.8937, 3.7955, "2016-10-19 ", 0.2735
7.5252, 2.8945, 3.0158, 3.6683, "2016-10-20 ", 0.1964
6.8433, 2.837, 2.798, 3.5061, "2016-10-21 ", 0.1831
5.9589, 1.8325, 2.9185, 3.1985, "2016-10-22 ", 0.1646
5.4375, 1.8573, 2.6293, 2.0861, "2016-10-23 ", 0.1528
7.9223, 2.6294, 2.8333, 3.664, "2016-10-24 ", 0.2398
8.6701, 2.6524, 3.2262, 4.0094, "2016-10-25 ", 0.2408
8.5168, 2.6227, 2.9258, 3.6296, "2016-10-26 ", 0.2889
8.2242, 2.6712, 2.8387, 3.6893, "2016-10-27 ", 0.223
8.2365, 2.6133, 3.0404, 3.7338, "2016-10-28 ", 0.2122
6.3828, 1.8124, 2.6991, 2.1239, "2016-10-29 ", 0.1582
6.149, 1.8726, 3.8298, 2.6145, "2016-10-30 ", 0.1712
7.7406, 2.6039, 3.2229, 3.6602, "2016-10-31 ", 0.248
7.8583, 2.6027, 3.2025, 3.7407, "2016-11-01 ", 0.2424
7.3884, 2.5829, 3.3975, 3.778, "2016-11-02 ", 0.255
7.3378, 2.624, 3.3756, 3.9981, "2016-11-03 ", 0.2238
7.1037, 2.721, 3.5096, 3.9667, "2016-11-04 ", 0.2682
7.4431, 1.8835, 3.5052, 3.2006, "2016-11-05 ", 0.2133
6.6862, 1.8059, 3.2942, 2.7858, "2016-11-06 ", 0.1714
8.9998, 2.7352, 3.5002, 3.6911, "2016-11-07 ", 0.2076
8.8603, 2.6516, 3.7206, 4.3636, "2016-11-08 ", 0.2457
8.8284, 2.5892, 3.2674, 4.1744, "2016-11-09 ", 0.2677
8.8119, 2.6241, 3.1666, 3.8344, "2016-11-10 ", 0.2268
